S,ssi,smpi,enl
16,0.557683073318734,0.4667508425817912,20.498581800987672
20,0.5037284592215581,0.41618199760201935,25.079219590091036
24,0.4960685635240506,0.4043484717555045,25.99890044916582
25,0.4759972399021668,0.38934853454988677,28.087387501652042
28,0.480769484036565,0.3891039220826934,27.910762788789928
30,0.45099614339632005,0.36440164079595644,31.23775032291087
32,0.5040729616899247,0.40592944512589074,26.074833020704745
35,0.43445722881106036,0.34787334618384425,33.69672688342176
36,0.4521888120685324,0.3630635221678764,31.292496676840184
40,0.4194560329646531,0.3350998619054432,36.23097087944475
42,0.4923656373868608,0.3931512281633219,27.794812101998318
44,0.43063848736177346,0.343078873285485,34.36540403040221
45,0.41228150688689685,0.3284544563300667,37.378134930632186
48,0.44211635250603293,0.349226758375641,33.03271016954387
49,0.38980963154412795,0.30729576927659485,42.12396414177482
52,0.415465385858692,0.32732711817394095,36.79083530069103
54,0.45890770350981,0.36298902647822184,33.030030899385984
55,0.4009078438453129,0.317387857973157,39.49135776134441
56,0.4050449123644011,0.3193696460378556,39.06741260074936
60,0.40237867645195363,0.3175209031256056,39.30648522583897
63,0.4422944857296848,0.3478203307518062,33.2998977397428
65,0.38839894119966956,0.3049885976855068,42.17891482848577
66,0.36498133401838945,0.28700298456528767,47.84094478607675
68,0.41470012845165655,0.3265053160583441,36.90886806245796
70,0.39128364341907446,0.3079089436711075,41.4459131152214
72,0.36176593059379447,0.2836931625101448,48.77235870020129
77,0.35956523952506114,0.28107670262929463,49.21830596043631
78,0.35880382125463894,0.27943986085646194,49.258243202559925
80,0.37719110998743716,0.2959027762723991,44.654742301046525
81,0.443862516034347,0.35006042999466863,33.59991156814929
85,0.3897748340835223,0.30561888628894057,41.78879568682324
88,0.3391762150827554,0.2644534410513306,55.406736534246335
91,0.3465110078118049,0.26973905594731934,52.832474615556364
99,0.3336349718937819,0.25995383143343365,57.016628694693985
102,0.3527159027880886,0.2751808756342454,50.99554535912689
104,0.33025696307642083,0.25570087773145556,58.139160408242134
117,0.3264182284344334,0.25328452038612304,59.569012282037704
119,0.34635075351300304,0.26806555748617616,53.13928584711016
132,0.3314822926537635,0.25661892324535823,57.710130169180125
136,0.32503856203368925,0.25206982500003816,60.02096114542458
143,0.32145554606409643,0.24883555856145537,61.366432372243935
153,0.3158116377059673,0.2447386248826932,63.57940541910595
154,0.3166008637423908,0.24526153853847005,63.26281765768926
187,0.31245639643509204,0.24164529438021665,64.9522024826267
221,0.3078977858802807,0.23744413546058524,66.88975265275272
